initial state; best solution length; population size; initial sequence length; max iterations; selection ratio; number of crossovers; number of mutations; crossover ratio; tolerance; solution best fitness; solution iteration; solution length; execution time
364102875; 10; 10; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 71; 12; 8526385
364102875; 10; 10; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 172; 14; 27734322
364102875; 10; 10; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 99; 10; 11366871
364102875; 10; 10; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 18; 10; 3773675
364102875; 10; 10; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 18; 10; 4241586
364102875; 10; 10; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 18; 10; 4098948
364102875; 10; 10; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 15; 12; 5152357
364102875; 10; 10; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 15; 12; 4048206
364102875; 10; 10; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 15; 12; 3642604
364102875; 10; 10; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 15; 14; 5777750
364102875; 10; 10; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 15; 14; 4806975
364102875; 10; 10; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 15; 14; 4263892
364102875; 10; 10; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 39; 10; 8350401
364102875; 10; 10; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 39; 10; 5888314
364102875; 10; 10; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 39; 10; 5472961
364102875; 10; 10; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 17; 10; 4561911
364102875; 10; 10; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 17; 10; 4197840
364102875; 10; 10; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 17; 10; 4020147
364102875; 10; 10; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 16; 10; 6005850
364102875; 10; 10; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 16; 10; 5994239
364102875; 10; 10; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 16; 10; 6000815
364102875; 10; 10; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 12; 12; 5779041
364102875; 10; 10; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 12; 12; 5512765
364102875; 10; 10; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 12; 12; 5280282
364102875; 10; 50; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 77; 12; 22204130
364102875; 10; 50; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 77; 12; 21609724
364102875; 10; 50; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 77; 12; 21459548
364102875; 10; 50; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 43; 12; 18284577
364102875; 10; 50; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 43; 12; 17641660
364102875; 10; 50; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 43; 12; 18021180
364102875; 10; 50; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 41; 12; 22007968
364102875; 10; 50; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 41; 12; 27672181
364102875; 10; 50; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 41; 12; 22275579
364102875; 10; 50; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 23; 20; 13242472
364102875; 10; 50; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 23; 20; 14727650
364102875; 10; 50; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 23; 20; 15034670
364102875; 10; 50; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 56; 10; 16629327
364102875; 10; 50; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 56; 10; 17377991
364102875; 10; 50; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 56; 10; 16799511
364102875; 10; 50; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 41; 10; 18568923
364102875; 10; 50; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 41; 10; 19043070
364102875; 10; 50; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 41; 10; 19035646
364102875; 10; 50; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 42; 14; 23984030
364102875; 10; 50; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 42; 14; 23514433
364102875; 10; 50; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 42; 14; 24134920
364102875; 10; 50; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 29; 12; 18635861
364102875; 10; 50; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 29; 12; 25972181
364102875; 10; 50; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 29; 12; 21898834
364102875; 10; 50; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 47; 10; 17179442
364102875; 10; 50; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 47; 10; 17446576
364102875; 10; 50; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 47; 10; 18019078
364102875; 10; 50; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 34; 10; 20166571
364102875; 10; 50; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 34; 10; 20122341
364102875; 10; 50; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 34; 10; 17443796
364102875; 10; 50; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 27; 12; 17401896
364102875; 10; 50; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 27; 12; 17495166
364102875; 10; 50; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 27; 12; 17458717
364102875; 10; 50; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 28; 10; 21268277
364102875; 10; 50; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 28; 10; 20853194
364102875; 10; 50; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 28; 10; 21128071
