initial state; best solution length; population size; initial sequence length; max iterations; selection ratio; number of crossovers; number of mutations; crossover ratio; tolerance; solution best fitness; solution iteration; solution length; execution time
163408725; 24; 10; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 1372; 56; 191245400
163408725; 24; 10; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 681; 90; 164456600
163408725; 24; 10; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 715; 78; 141506500
163408725; 24; 10; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 771; 64; 115364100
163408725; 24; 10; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 808; 56; 88741600
163408725; 24; 10; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 1140; 44; 103478900
163408725; 24; 10; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 4041; 82; 542421500
163408725; 24; 10; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 708; 48; 103619900
163408725; 24; 10; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 2238; 74; 418129100
163408725; 24; 10; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 1789; 40; 243019000
163408725; 24; 10; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 682; 44; 132707300
163408725; 24; 10; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 1040; 40; 193618600
163408725; 24; 10; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 1759; 40; 308813000
163408725; 24; 10; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 801; 64; 194559300
163408725; 24; 10; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 677; 40; 122572300
163408725; 24; 10; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 1395; 46; 274211700
163408725; 24; 10; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 1157; 76; 149647600
163408725; 24; 10; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 1910; 66; 226020800
163408725; 24; 10; 1; 5000; 0.5; 50; 20; 0.5; 100; 4; 5000; 98; 756404300
163408725; 24; 10; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 2248; 148; 874402100
163408725; 24; 10; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 1690; 60; 361256000
163408725; 24; 10; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 2094; 42; 427190800
163408725; 24; 10; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 1083; 74; 364203800
163408725; 24; 10; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 1172; 46; 334362800
163408725; 24; 10; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 1356; 34; 309098700
163408725; 24; 10; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 942; 64; 339542000
163408725; 24; 10; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 1024; 40; 294579800
163408725; 24; 10; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 2379; 52; 772492800
163408725; 24; 50; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 1485; 94; 501645900
163408725; 24; 50; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 1953; 64; 487964800
163408725; 24; 50; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 3015; 60; 695539500
163408725; 24; 50; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 1231; 78; 480441600
163408725; 24; 50; 1; 5000; 0.5; 20; 50; 0.5; 60; 4; 5000; 162; 3144045200
163408725; 24; 50; 1; 5000; 0.5; 20; 50; 0.5; 100; 4; 5000; 100; 2229039200
163408725; 24; 50; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 687; 48; 268637200
163408725; 24; 50; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 1665; 56; 687921600
163408725; 24; 50; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 4359; 82; 2532107100
163408725; 24; 50; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 833; 58; 436731300
163408725; 24; 50; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 856; 50; 382631500
163408725; 24; 50; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 1916; 102; 1259838900
163408725; 24; 50; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 1057; 66; 285819000
163408725; 24; 50; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 1478; 48; 344660000
163408725; 24; 50; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 2649; 52; 607873300
163408725; 24; 50; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 858; 54; 299810700
163408725; 24; 50; 1; 5000; 0.5; 30; 50; 0.5; 60; 4; 5000; 162; 3439623200
163408725; 24; 50; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 2698; 52; 918510800
163408725; 24; 50; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 735; 52; 322643500
163408725; 24; 50; 1; 5000; 0.5; 30; 100; 0.5; 60; 4; 5000; 160; 4380189000
163408725; 24; 50; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 2586; 54; 1158438700
163408725; 24; 50; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 1439; 74; 978348200
163408725; 24; 50; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 1551; 54; 831346100
163408725; 24; 50; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 2438; 54; 1263712100
163408725; 24; 50; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 1403; 90; 512757400
163408725; 24; 50; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 2246; 74; 695884500
163408725; 24; 50; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 4666; 96; 1791143800
163408725; 24; 50; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 1143; 72; 545939900
163408725; 24; 50; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 1466; 50; 563661100
163408725; 24; 50; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 3129; 62; 1366466300
163408725; 24; 50; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 721; 52; 360505700
163408725; 24; 50; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 3887; 136; 3449373900
163408725; 24; 50; 1; 5000; 0.5; 50; 100; 0.5; 100; 4; 5000; 98; 3640490700
163408725; 24; 50; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 1677; 106; 1511159100
163408725; 24; 50; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 1388; 48; 788264800
163408725; 24; 50; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 1825; 48; 949762400
163408725; 24; 100; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 1432; 88; 806989900
163408725; 24; 100; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 1350; 44; 488361100
163408725; 24; 100; 1; 5000; 0.5; 20; 20; 0.5; 100; 4; 5000; 100; 3014085100
163408725; 24; 100; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 999; 54; 557652700
163408725; 24; 100; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 2230; 72; 1381761100
163408725; 24; 100; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 2621; 54; 1271527200
163408725; 24; 100; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 816; 42; 522246700
163408725; 24; 100; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 3062; 66; 2629854900
163408725; 24; 100; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 2449; 48; 1616901900
163408725; 24; 100; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 1201; 64; 1052691400
163408725; 24; 100; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 1498; 62; 1178454300
163408725; 24; 100; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 2330; 68; 2119813100
163408725; 24; 100; 1; 5000; 0.5; 30; 20; 0.5; 30; 4; 5000; 318; 6665926000
163408725; 24; 100; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 2183; 72; 970433500
163408725; 24; 100; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 4722; 94; 2462660100
163408725; 24; 100; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 1539; 96; 1144324600
163408725; 24; 100; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 2564; 84; 1913131600
163408725; 24; 100; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 2169; 44; 1028868100
163408725; 24; 100; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 1512; 64; 1379825000
163408725; 24; 100; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 1470; 50; 978479600
163408725; 24; 100; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 3861; 76; 3300186000
163408725; 24; 100; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 1118; 46; 973619900
163408725; 24; 100; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 3511; 84; 4066990400
163408725; 24; 100; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 2162; 42; 1557474400
163408725; 24; 100; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 1057; 68; 506937600
163408725; 24; 100; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 2125; 68; 975575700
163408725; 24; 100; 1; 5000; 0.5; 50; 20; 0.5; 100; 4; 5000; 96; 2759713300
163408725; 24; 100; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 888; 54; 535087300
163408725; 24; 100; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 1593; 52; 893313000
163408725; 24; 100; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 1845; 36; 868664800
163408725; 24; 100; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 1727; 110; 1985048600
163408725; 24; 100; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 2195; 70; 1922976300
163408725; 24; 100; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 3735; 74; 3291925200
163408725; 24; 100; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 924; 56; 837548700
163408725; 24; 100; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 1430; 48; 1135916300
163408725; 24; 100; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 2310; 44; 1806602600
567408321; 30; 10; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 1918; 142; 309372000
567408321; 30; 10; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 2488; 98; 320877700
567408321; 30; 10; 1; 5000; 0.5; 20; 20; 0.5; 100; 4; 5000; 116; 748255600
567408321; 30; 10; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 577; 54; 76971800
567408321; 30; 10; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 404; 34; 38093400
567408321; 30; 10; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 531; 38; 52768600
567408321; 30; 10; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 105; 42; 12145100
567408321; 30; 10; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 397; 56; 65038800
567408321; 30; 10; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 476; 48; 71620500
567408321; 30; 10; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 149; 56; 21569600
567408321; 30; 10; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 157; 58; 24818300
567408321; 30; 10; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 629; 118; 162752400
567408321; 30; 10; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 304; 36; 23855600
567408321; 30; 10; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 406; 32; 27517100
567408321; 30; 10; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 1767; 52; 178699900
567408321; 30; 10; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 1355; 108; 312169600
567408321; 30; 10; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 1222; 60; 224644500
567408321; 30; 10; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 4595; 114; 1113617900
567408321; 30; 10; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 295; 42; 54123400
567408321; 30; 10; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 326; 34; 47457800
567408321; 30; 10; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 194; 34; 23502300
567408321; 30; 10; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 92; 34; 15714000
567408321; 30; 10; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 345; 48; 68663800
567408321; 30; 10; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 179; 40; 30824200
567408321; 30; 10; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 288; 34; 23482100
567408321; 30; 10; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 4415; 162; 960159600
567408321; 30; 10; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 2737; 74; 353898600
567408321; 30; 10; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 1965; 144; 712017300
567408321; 30; 10; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 636; 36; 113655000
567408321; 30; 10; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 1227; 44; 212515500
567408321; 30; 10; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 878; 76; 302562600
567408321; 30; 10; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 230; 32; 40564100
567408321; 30; 10; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 2651; 80; 1024417100
567408321; 30; 10; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 693; 66; 268945300
567408321; 30; 10; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 234; 36; 54216100
567408321; 30; 10; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 2123; 68; 867174700
567408321; 30; 50; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 467; 34; 85167300
567408321; 30; 50; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 616; 34; 106673000
567408321; 30; 50; 1; 5000; 0.5; 20; 20; 0.5; 100; 4; 5000; 112; 1729848100
567408321; 30; 50; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 431; 34; 110821600
567408321; 30; 50; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 483; 36; 112028200
567408321; 30; 50; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 929; 34; 213976900
567408321; 30; 50; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 1442; 82; 864080400
567408321; 30; 50; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 287; 36; 82878100
567408321; 30; 50; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 2031; 68; 1079901900
567408321; 30; 50; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 894; 126; 783535700
567408321; 30; 50; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 232; 44; 78637500
567408321; 30; 50; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 334; 46; 109045900
567408321; 30; 50; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 1408; 96; 468403900
567408321; 30; 50; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 893; 46; 191024600
567408321; 30; 50; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 2862; 72; 809689300
567408321; 30; 50; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 1779; 132; 1073700500
567408321; 30; 50; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 854; 40; 253972500
567408321; 30; 50; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 2524; 68; 963450700
567408321; 30; 50; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 185; 30; 58360900
567408321; 30; 50; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 558; 34; 184317200
567408321; 30; 50; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 965; 36; 360154700
567408321; 30; 50; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 219; 36; 87721800
567408321; 30; 50; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 335; 36; 123715100
567408321; 30; 50; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 227; 32; 74485200
567408321; 30; 50; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 1245; 86; 410412000
567408321; 30; 50; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 2102; 84; 753884800
567408321; 30; 50; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 3286; 80; 1117768000
567408321; 30; 50; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 318; 34; 102276200
567408321; 30; 50; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 2434; 100; 1473830900
567408321; 30; 50; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 3654; 92; 2115798200
567408321; 30; 50; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 1750; 128; 1557983300
567408321; 30; 50; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 1438; 64; 795440400
567408321; 30; 50; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 533; 30; 204095000
567408321; 30; 50; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 1023; 84; 818427400
567408321; 30; 50; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 186; 32; 71243900
567408321; 30; 50; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 1211; 42; 702276000
567408321; 30; 100; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 2485; 156; 1951004900
567408321; 30; 100; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 1631; 56; 683377600
567408321; 30; 100; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 3919; 88; 2240058000
567408321; 30; 100; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 3029; 164; 3132118700
567408321; 30; 100; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 2142; 68; 1280889900
567408321; 30; 100; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 2827; 66; 1645006300
567408321; 30; 100; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 225; 36; 110797500
567408321; 30; 100; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 283; 36; 162101200
567408321; 30; 100; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 379; 34; 155471000
567408321; 30; 100; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 229; 40; 165687700
567408321; 30; 100; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 325; 44; 239504100
567408321; 30; 100; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 356; 42; 203390800
567408321; 30; 100; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 1862; 118; 1143932600
567408321; 30; 100; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 843; 34; 261151700
567408321; 30; 100; 1; 5000; 0.5; 30; 20; 0.5; 100; 4; 5000; 110; 2988472000
567408321; 30; 100; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 850; 60; 533333300
567408321; 30; 100; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 613; 34; 276920000
567408321; 30; 100; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 1590; 46; 775118700
567408321; 30; 100; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 1443; 80; 1380643400
567408321; 30; 100; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 2124; 66; 1856035900
567408321; 30; 100; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 2952; 58; 2529896400
567408321; 30; 100; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 660; 54; 640167900
567408321; 30; 100; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 428; 38; 290811100
567408321; 30; 100; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 863; 50; 712520600
567408321; 30; 100; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 456; 34; 165168100
567408321; 30; 100; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 1358; 54; 562849800
567408321; 30; 100; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 2400; 58; 1090249600
567408321; 30; 100; 1; 5000; 0.5; 50; 50; 0.5; 30; 4; 5000; 326; 10232675200
567408321; 30; 100; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 511; 38; 250903400
567408321; 30; 100; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 773; 34; 322796400
567408321; 30; 100; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 2423; 170; 4026269000
567408321; 30; 100; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 1593; 68; 1496780100
567408321; 30; 100; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 1464; 52; 1110667900
567408321; 30; 100; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 938; 64; 959351800
567408321; 30; 100; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 490; 38; 381964500
567408321; 30; 100; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 1496; 48; 1328918200
527804361; 30; 10; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 1956; 138; 324355100
527804361; 30; 10; 1; 5000; 0.5; 20; 20; 0.5; 60; 4; 5000; 174; 946664800
527804361; 30; 10; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 2875; 68; 296869200
527804361; 30; 10; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 1797; 130; 387048100
527804361; 30; 10; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 2145; 82; 339623300
527804361; 30; 10; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 3227; 80; 516244000
527804361; 30; 10; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 340; 46; 43656800
527804361; 30; 10; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 1865; 132; 451858200
527804361; 30; 10; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 680; 52; 81247700
527804361; 30; 10; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 1016; 206; 365065700
527804361; 30; 10; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 1370; 230; 535088100
527804361; 30; 10; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 788; 106; 131454600
527804361; 30; 10; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 1895; 130; 320783000
527804361; 30; 10; 1; 5000; 0.5; 30; 20; 0.5; 60; 4; 5000; 166; 999206800
527804361; 30; 10; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 2875; 70; 330440100
527804361; 30; 10; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 866; 70; 152998900
527804361; 30; 10; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 2405; 96; 523842300
527804361; 30; 10; 1; 5000; 0.5; 30; 50; 0.5; 100; 4; 5000; 110; 1282633100
527804361; 30; 10; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 3591; 242; 1876145300
527804361; 30; 10; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 984; 48; 184336500
527804361; 30; 10; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 3186; 82; 878800300
527804361; 30; 10; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 611; 74; 224800600
527804361; 30; 10; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 700; 68; 180388300
527804361; 30; 10; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 906; 60; 194325900
527804361; 30; 10; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 3966; 268; 1197139500
527804361; 30; 10; 1; 5000; 0.5; 50; 20; 0.5; 60; 4; 5000; 168; 1057479700
527804361; 30; 10; 1; 5000; 0.5; 50; 20; 0.5; 100; 4; 5000; 108; 826177700
527804361; 30; 10; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 2083; 150; 776624800
527804361; 30; 10; 1; 5000; 0.5; 50; 50; 0.5; 60; 4; 5000; 170; 2125070500
527804361; 30; 10; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 2156; 54; 415575100
527804361; 30; 10; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 2576; 178; 1531320600
527804361; 30; 10; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 696; 42; 181529200
527804361; 30; 10; 1; 5000; 0.5; 50; 100; 0.5; 100; 4; 5000; 112; 2315989700
527804361; 30; 10; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 744; 64; 253790600
527804361; 30; 10; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 1510; 70; 560568500
527804361; 30; 10; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 2087; 60; 718009200
527804361; 30; 50; 1; 5000; 0.5; 20; 20; 0.5; 30; 4; 5000; 320; 3640297100
527804361; 30; 50; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 4496; 160; 1994385200
527804361; 30; 50; 1; 5000; 0.5; 20; 20; 0.5; 100; 4; 5000; 106; 1683335500
527804361; 30; 50; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 2851; 176; 2275595400
527804361; 30; 50; 1; 5000; 0.5; 20; 50; 0.5; 60; 4; 5000; 166; 3833817000
527804361; 30; 50; 1; 5000; 0.5; 20; 50; 0.5; 100; 4; 5000; 108; 2619485000
527804361; 30; 50; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 1936; 116; 1572244800
527804361; 30; 50; 1; 5000; 0.5; 20; 100; 0.5; 60; 4; 5000; 144; 4465078200
527804361; 30; 50; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 2514; 72; 1355500400
527804361; 30; 50; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 2092; 254; 3223293600
527804361; 30; 50; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 652; 54; 246385100
527804361; 30; 50; 1; 5000; 0.5; 20; 150; 0.5; 100; 4; 5000; 368; 10141902100
527804361; 30; 50; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 3931; 252; 2636626200
527804361; 30; 50; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 3590; 118; 1388242000
527804361; 30; 50; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 4492; 96; 1565336900
527804361; 30; 50; 1; 5000; 0.5; 30; 50; 0.5; 30; 4; 5000; 322; 5962276200
527804361; 30; 50; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 4458; 154; 2930968800
527804361; 30; 50; 1; 5000; 0.5; 30; 50; 0.5; 100; 4; 5000; 108; 2698876200
527804361; 30; 50; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 4343; 272; 5829855600
527804361; 30; 50; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 2954; 102; 2152210700
527804361; 30; 50; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 3443; 80; 2095775000
527804361; 30; 50; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 1731; 104; 1632987700
527804361; 30; 50; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 3592; 120; 3382241300
527804361; 30; 50; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 1062; 52; 552874600
527804361; 30; 50; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 1501; 98; 584299500
527804361; 30; 50; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 4316; 148; 2249239200
527804361; 30; 50; 1; 5000; 0.5; 50; 20; 0.5; 100; 4; 5000; 104; 1979808800
527804361; 30; 50; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 589; 46; 256506000
